Car_Image,Name_and_model,Model_type,In_Game_Price,car_source,stock_specs,Stock_Rating,Drive_Type,speed,handling,acceleration,launch,braking,Offroad,Top_Speed,0-60_Mph,0-100_Mph,g-force,car_source_1,car_source_2,Horse_Power,Weight_lbs,Country,Engine,Engine_placement,Transmission,Weight_ratio,Bhp,Torque,Rarity
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_382.jpg?v=1,1994 Nissan Silvia K's,RETRO SPORTS CARS,"25,000",Autoshow,B,617,RWD,5.8,5.3,4.4,2.7,3.4,5.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,217,"2,789",Japan,2.0L Turbocharged I4,Front-Engined,5-speed Transmission, 54%/46%,217 bhp (162 kW), 202 lb⋅ft (274 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_383.jpg?v=1,1995 Nissan NISMO GT-R LM,RETRO SPORTS CARS,"1,100,000",Autoshow,B,658,RWD,5.9,6.6,4.5,3,4,4,162.4 Mph,5.6s,13.9s,0.97 g,Wheelspin,info_not_found,300,"3,483",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_384.jpg?v=1,1997 Nissan Skyline GT-R V-Spec,RETRO SPORTS CARS,"37,000",Autoshow,B,635,AWD,6.1,5.7,4.8,2.5,3.7,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,278,"3,393",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_385.jpg?v=1,1998 Nissan R390 (GT1),RETRO SUPERCARS,"1,250,000",Autoshow,S1,859,RWD,7.1,7.8,6.3,2.5,7.1,3.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,550,"2,264",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_386.jpg?v=1,1998 Nissan Silvia K's Aero,RETRO SPORTS CARS,"25,000",Autoshow,B,609,RWD,5.7,5.2,4.4,2.5,3.4,5.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,217,"2,789",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_387.jpg?v=1,2000 Nissan Silvia Spec-R,RETRO SPORTS CARS,"35,000",Autoshow,B,632,RWD,5.9,5.4,4.6,2.6,3.7,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,250,"2,734",Japan,2.0L Naturally-Aspirated I6,Front-Engined,5-speed Transmission, 54%/46%,160 bhp (119 kW), 133 lb⋅ft (180 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_388.jpg?v=1,2002 Nissan Skyline GT-R V-Spec II,RETRO SPORTS CARS,"63,000",Autoshow,B,657,AWD,6.1,5.6,4.9,2.6,3.6,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,327,"3,439",Japan,2.0L Turbocharged I6,Front-Engined,5-speed Transmission, 52%/48%,206 bhp (154 kW), 181 lb⋅ft (245 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_389.jpg?v=1,2003 Nissan Fairlady Z,RETRO SPORTS CARS,"35,000",Autoshow,B,650,RWD,6.5,5.5,4.6,4,3.5,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,287,"3,310",Japan,2.0L Naturally-Aspirated I6,Front-Engined,5-speed Transmission, 51%/49%,160 bhp (119 kW), 133 lb⋅ft (180 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_506.jpg?v=1,2003 Nissan Fairlady Z Forza Edition,UNLIMITED OFFROAD,"500,000",Wheelspin,A,800,RWD,5,3,5.4,5.5,6.4,8.3,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,542,"2,756",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_390.jpg?v=1,2004 Nissan Pickup #23 Rally Raid,UNLIMITED OFFROAD,"500,000",Autoshow,C,577,AWD,4.4,5.5,3.1,4.5,4.8,9.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,268,"4,740",Japan,3.5L Twin-Turbocharged V8,Mid-Engined,5-speed Transmission, 42%/58%,550 bhp (410 kW), 471 lb⋅ft (639 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_391.jpg?v=1,2010 Nissan 370Z,MODERN SPORTS CARS,"40,000",Autoshow,B,688,RWD,6.6,5.7,4.8,4.6,3.9,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,332,"3,267",Japan,3.5L Naturally-Aspirated V6,Front-Engined,6-speed Transmission, 53%/47%,287 bhp (214 kW), 273 lb⋅ft (370 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_392.jpg?v=1,2012 Nissan GT-R Black Edition (R35),MODERN SUPERCARS,"105,000",Autoshow,S1,810,AWD,7.6,6.7,8.5,8.1,5.3,5,212.1 Mph,2.8s,7.0s,1.07 g,Wheelspin,Accolade,542,"3,887",Japan,2.6L Twin-Turbocharged I6,Front-Engined,5-speed Transmission, 54%/46%,300 bhp (224 kW), 275 lb⋅ft (373 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_393.jpg?v=1,2016 Nissan Titan Warrior Concept,PICK-UP & 4X4'S,"50,000",Autoshow,D,486,AWD,4.7,3.6,3.2,3.6,3.2,8.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,310,"7,388",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_394.jpg?v=1,2017 Nissan GT-R (R35),MODERN SUPERCARS,"132,000",Autoshow,S1,814,AWD,7.5,6.7,8.7,7.8,5.3,4.8,208.9 Mph,2.8s,6.9s,1.07 g,Wheelspin,info_not_found,565,"3,933",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_395.jpg?v=1,1984 Opel Manta 400,RALLY MONSTERS,"100,000",Autoshow,B,691,RWD,5.8,4.9,4.6,4.8,3.7,6.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,275,"2,183",Italy,6.0L Twin-Turbocharged V12,Mid-Engined,7-speed Transmission, 44%/56%,740 bhp (552 kW), 737 lb⋅ft (1000 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_396.jpg?v=1,2009 Pagani Zonda Cinque Roadster,HYPERCARS,"2,100,000",Autoshow,S1,896,RWD,7.4,8,6.5,6.9,8.9,4.5,204.4 Mph,3.3s,6.5s,1.22 g,Wheelspin,info_not_found,678,"2,858",Italy,6.0L Naturally-Aspirated V12,Mid-Engined,6-speed Transmission, 46%/54%,739 bhp (551 kW), 523 lb⋅ft (710 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_397.jpg?v=1,2010 Pagani Zonda R,EXTREME TRACK TOYS,"1,800,000",Autoshow,S2,959,RWD,8,10,7.3,7.9,10,3.9,221.8 Mph,2.8s,5.1s,1.74 g,Wheelspin,info_not_found,739,"2,536",United Kingdom,0.048L Naturally-Aspirated I1,Mid-Engined,3-speed Transmission, 50%/50%,4 bhp (3 kW), 6 lb⋅ft (8 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_398.jpg?v=1,2016 Pagani Huayra BC,HYPERCARS,"2,700,000",Wheelspin,S2,929,RWD,8.4,9.1,7,7.6,10,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,740,"2,685",Italy,7.3L Naturally-Aspirated V12,Mid-Engined,6-speed Transmission, 47%/53%,678 bhp (506 kW), 575 lb⋅ft (780 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_507.jpg?v=1,2016 Pagani Huayra BC Forza Edition,EXTREME TRACK TOYS,"2,700,000",Wheelspin,S2,998,RWD,8.1,10,8,8.8,10,3.7,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,"1,006","2,425",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_555.jpg?v=1,1962 Peel P50,CULT CLASSICS,"250,000",Season Event,D,100,RWD,1.2,3,1,2.3,3.9,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,4,311,United Kingdom,0.048L Naturally-Aspirated I1,Front-Engined,3-speed Transmission, 50%/50%,4 bhp (3 kW), 6 lb⋅ft (8 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_554.jpg?v=1,1965 Peel Trident,CULT CLASSICS,"250,000",Season Event,D,100,RWD,1.3,3,1,2.5,2.6,5.5,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,4,353,United States of America,2.3L Naturally-Aspirated I4,Rear-Engined,6-speed Transmission, 45%/55%,196 bhp (146 kW), 190 lb⋅ft (258 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_399.jpg?v=1,2011 Penhall The Cholla,UNLIMITED BUGGIES,"100,000",Autoshow,B,655,RWD,4.1,3.7,5.7,4.8,4.3,10,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,196,"2,200",France,1.3L Naturally-Aspirated I4,Front-Engined,5-speed Transmission, 65%/35%,99 bhp (74 kW), 87 lb⋅ft (118 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_400.jpg?v=1,1984 Peugeot 205 Turbo 16,RETRO RALLY,"200,000",Wheelspin,B,616,AWD,5,5,4.4,1.6,3.6,7.2,info_not_found,info_not_found,info_not_found,info_not_found,Accolade,info_not_found,200,"2,524",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_401.jpg?v=1,1991 Peugeot 205 Rallye,RETRO HOT HATCH,"20,000",Autoshow,D,462,FWD,4.3,4.4,2.9,3.8,2.5,4.9,120.0 Mph,9.6s,25.0s,0.84 g,Wheelspin,info_not_found,99,"1,742",France,1.8L Turbocharged I4,Mid-Engined,5-speed Transmission, 45%/55%,200 bhp (149 kW), 188 lb⋅ft (255 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_402.jpg?v=1,2007 Peugeot 207 Super 2000,RALLY MONSTERS,"150,000",Autoshow,A,755,AWD,5.3,6.2,5.9,5.2,5.7,8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,280,"2,425",United States of America,6.3L Naturally-Aspirated V8,Front-Engined,4-speed Transmission, 56%/44%,300 bhp (224 kW), 400 lb⋅ft (542 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_403.jpg?v=1,1971 Plymouth Cuda 426 Hemi,CLASSIC MUSCLE,"160,000",Autoshow,C,547,RWD,5.6,3.7,3.4,3.3,2.4,5.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,425,"3,880",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_404.jpg?v=1,2015 Polaris RZR XP 1000 EPS,UTV'S,"25,000",Autoshow,C,501,AWD,3.4,3.5,3.8,3.8,4.4,9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,110,"1,530",United States of America,6.6L Naturally-Aspirated V8,Front-Engined,4-speed Transmission, 58%/42%,201 bhp (150 kW), 325 lb⋅ft (441 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_405.jpg?v=1,1965 Pontiac GTO,CLASSIC MUSCLE,"48,000",Autoshow,D,484,RWD,4.7,3.2,3.1,2.9,2,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,360,"3,468",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_406.jpg?v=1,1977 Pontiac Firebird Trans Am,CLASSIC MUSCLE,"45,000",Autoshow,D,418,RWD,5.1,3.9,3.1,2,2.1,5.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,201,"3,800",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_407.jpg?v=1,1987 Pontiac Firebird Trans Am GTA,RETRO MUSCLE,"25,000",Autoshow,D,485,RWD,5.5,4.1,3.4,3.1,2.4,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,210,"3,483",United States of America,7.5L Naturally-Aspirated V8,Front-Engined,4-speed Transmission, 58%/42%,372 bhp (277 kW), 480 lb⋅ft (651 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_508.jpg?v=1,1987 Pontiac Firebird Trans Am GTA Forza Edition,TRACK TOYS,"500,000",Wheelspin,S1,900,RWD,6.9,7.1,5.5,5.8,6.3,3.4,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,850,"3,219",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_408.jpg?v=1,1959 Porsche 356 A 1600 Super,RARE CLASSICS,"240,000",Autoshow,D,241,RWD,3.8,3.7,1.8,2.1,1.8,5.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,75,"1,931",Germany,2.3L Naturally-Aspirated F4,Rear-Engined,5-speed Transmission, 41%/59%,220 bhp (164 kW), 181 lb⋅ft (245 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_409.jpg?v=1,1970 Porsche #3 917 LH,CLASSIC RACERS,"15,000,000",Autoshow,S1,856,RWD,8.2,5.9,7.2,7.1,4.9,4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,601,"2,044",Germany,4.5L Naturally-Aspirated F12,Mid-Engined,5-speed Transmission, 36%/64%,601 bhp (448 kW), 415 lb⋅ft (563 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_410.jpg?v=1,1970 Porsche 914/6,CLASSIC SPORTS CARS,"24,000",Autoshow,D,427,RWD,4.4,4.2,3.4,2.8,2.5,5.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,125,"2,196",Germany,4.6L Naturally-Aspirated Hybrid V82x Electric Motors,Mid-Engined,7-speed Transmission, 43%/57%,887 bhp (661 kW), 829 lb⋅ft (1125 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_530.jpg?v=1,1973 Porsche 911 Carrera RS,RARE CLASSICS,"350,000",Barn,B,601,RWD,5.2,4.9,5.1,3.7,3.1,5,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,207,"2,450",Germany,3.0L Twin-Turbocharged F6,Rear-Engined,8-speed Transmission, 45%/55%,444 bhp (331 kW), 391 lb⋅ft (530 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_411.jpg?v=1,1982 Porsche 911 Turbo 3.3,RETRO SUPERCARS,"150,000",Autoshow,B,666,RWD,5.6,5.2,4.8,2,4.1,5.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,296,"2,866",Germany,3.8L Twin-Turbocharged F6,Rear-Engined,7-speed Transmission, 39%/61%,560 bhp (418 kW), 553 lb⋅ft (750 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_412.jpg?v=1,1985 Porsche #185 959 Prodrive Rally Raid,RALLY MONSTERS,"1,500,000",Autoshow,A,742,AWD,6.1,5.4,7.5,6.1,4.3,7.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,394,"3,322",Germany,1.6L Naturally-Aspirated F4,Rear-Engined,4-speed Transmission, 45%/55%,75 bhp (56 kW), 86 lb⋅ft (117 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_413.jpg?v=1,1987 Porsche 959,RETRO SUPERCARS,"2,000,000",Autoshow,A,764,AWD,7.3,6.2,8.2,4.7,4.9,4.7,200.3 Mph,3.6s,8.2s,1.08 g,Wheelspin,info_not_found,450,"3,190",Germany,5.7L Naturally-Aspirated V10,Mid-Engined,6-speed Transmission, 42%/58%,605 bhp (451 kW), 435 lb⋅ft (590 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_415.jpg?v=1,1989 Porsche #65 Rothsport Racing 911 'Desert Flyer',RALLY MONSTERS,"500,000",Autoshow,B,694,RWD,4.8,5,5.7,4.8,4.1,8.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,325,"2,840",Germany,2.8L Twin-Turbocharged F6,Rear-Engined,6-speed Transmission, 44%/56%,394 bhp (294 kW), 320 lb⋅ft (434 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_414.jpg?v=1,1989 Porsche 944 Turbo,RETRO SPORTS CARS,"35,000",Autoshow,B,651,RWD,5.8,5.3,4.9,2.6,4.1,5.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,247,"3,115",Germany,3.0L Turbocharged I4,Front-Engined,5-speed Transmission, 51%/49%,305 bhp (227 kW), 369 lb⋅ft (500 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_416.jpg?v=1,1993 Porsche 968 Turbo S,RETRO SPORTS CARS,"140,000",Autoshow,A,701,RWD,6.2,5.2,5.3,4.5,4.1,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,305,"2,866",Germany,2.8L Twin-Turbocharged F6,Rear-Engined,6-speed Transmission, 43%/57%,450 bhp (336 kW), 369 lb⋅ft (500 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_417.jpg?v=1,1995 Porsche 911 GT2,RETRO SUPERCARS,"550,000",Autoshow,A,753,RWD,6.5,6.3,6.7,5.7,5.3,4.5,180.3 Mph,3.9s,8.7s,1.10 g,Wheelspin,info_not_found,424,"2,855",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_418.jpg?v=1,1998 Porsche 911 GT1 Strassenversion,RETRO SUPERCARS,"2,500,000",Autoshow,S1,840,RWD,7.2,7.9,6,6.3,8.7,3.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Forza Shop,536,"2,646",Germany,3.6L Twin-Turbocharged F6,Rear-Engined,6-speed Transmission, 38%/62%,424 bhp (316 kW), 398 lb⋅ft (540 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_419.jpg?v=1,2003 Porsche Carrera GT,RETRO SUPERCARS,"1,000,000",Autoshow,S1,845,RWD,7.6,7.1,6.6,7.2,7.5,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,605,"3,258",Germany,4.0L Twin-Turbocharged V8,Front-Engined,8-speed Transmission, 52%/48%,550 bhp (410 kW), 568 lb⋅ft (770 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_420.jpg?v=1,2004 Porsche 911 GT3,RETRO SUPERCARS,"65,000",Autoshow,A,778,RWD,7.1,6.9,6.4,5.7,5.3,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,381,"3,160",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_421.jpg?v=1,2012 Porsche 911 GT2 RS,TRACK TOYS,"240,000",Autoshow,S1,860,RWD,7.7,7.6,8,6.3,7.7,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,611,"3,020",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_422.jpg?v=1,2014 Porsche 911 Turbo S,MODERN SUPERCARS,"150,000",Autoshow,S1,808,AWD,7.9,6.6,8.3,9.3,6.7,4.6,215.6 Mph,2.6s,6.8s,1.09 g,Wheelspin,info_not_found,560,"3,607",Germany,2.0L Naturally-Aspirated F6,Mid-Engined,5-speed Transmission, 46%/54%,125 bhp (93 kW), 131 lb⋅ft (178 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_423.jpg?v=1,2014 Porsche 918 Spyder,HYPERCARS,"850,000",Autoshow,S2,920,AWD,8.8,8.9,10,10,9.3,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,887,"3,692",Germany,2.5L Turbocharged I4,Front-Engined,5-speed Transmission, 51%/49%,247 bhp (184 kW), 258 lb⋅ft (350 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_424.jpg?v=1,2015 Porsche Cayman GTS,MODERN SPORTS CARS,"80,000",Autoshow,A,767,RWD,6.6,6.4,6.1,6.2,5.2,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,340,"2,965",Germany,5.0L Naturally-Aspirated V8 (Ford Coyote),Front-Engined,6-speed Transmission, 53%/47%,360 bhp (268 kW), 442 lb⋅ft (599 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_425.jpg?v=1,2016 Porsche 911 GT3 RS,TRACK TOYS,"235,000",Autoshow,S1,864,RWD,7.8,8.3,7.4,7.8,8,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,493,"3,131",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_426.jpg?v=1,2016 Porsche Cayman GT4,TRACK TOYS,"85,000",Autoshow,S1,819,RWD,7,8.1,6.8,6.6,7.6,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,385,"2,955",Germany,3.4L Naturally-Aspirated F6,Mid-Engined,7-speed Transmission, 46%/54%,340 bhp (254 kW), 280 lb⋅ft (380 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_427.jpg?v=1,2017 Porsche Panamera Turbo,SUPER SALOONS,"150,000",Autoshow,A,767,AWD,7.6,6.3,7.1,8.2,6.1,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,550,"4,398",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_428.jpg?v=1,2018 Porsche 718 Cayman GTS,MODERN SPORTS CARS,"90,000",Autoshow,A,785,RWD,6.8,7.3,6.4,7,5.6,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,361,"3,135",Germany,4.0L Naturally-Aspirated F6,Rear-Engined,6-speed Transmission, 42%/58%,431 bhp (321 kW), 315 lb⋅ft (427 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_429.jpg?v=1,2018 Porsche 911 GT2 RS,TRACK TOYS,"315,000",Autoshow,S1,888,RWD,8,8.6,7.5,8.3,8.3,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,691,"3,197",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_430.jpg?v=1,2018 Porsche Cayenne Turbo,SPORTS UTILITY HEROES,"220,000",Autoshow,A,744,AWD,6.7,5.3,7.4,9.8,6,5.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,550,"4,795",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_431.jpg?v=1,2018 Porsche Macan LPR Rally Raid,OFFROAD,"250,000",Wheelspin,B,637,AWD,5.1,3.9,4.7,4.6,4.7,10,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,360,"4,899",Germany,2.9L Twin-Turbocharged V6,Front-Engined,7-speed Transmission, 57%/43%,434 bhp (324 kW), 405 lb⋅ft (549 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_432.jpg?v=1,2019 Porsche 911 Carrera S,MODERN SPORTS CARS,"105,000",Autoshow,S1,819,RWD,7.4,7.4,6.4,6.9,7.9,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,444,"3,340",Germany,3.2L Twin-Turbocharged F6,Mid-Engined,6-speed Transmission, 48%/52%,536 bhp (400 kW), 443 lb⋅ft (600 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_433.jpg?v=1,2019 Porsche 911 GT3 RS,TRACK TOYS,"255,000",Autoshow,S1,860,RWD,7.2,8.4,7.4,7.6,8.2,4.4,198.8 Mph,3.0s,6.9s,1.28 g,Wheelspin,info_not_found,514,"3,153",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_509.jpg?v=1,2019 Porsche 911 GT3 RS Forza Edition,RALLY MONSTERS,"255,000",Car Collection,S1,900,AWD,7,7,10,10,7.8,8.1,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,600,"2,844",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_434.jpg?v=1,2019 Porsche Macan Turbo,SPORTS UTILITY HEROES,"135,000",Autoshow,B,695,AWD,6.2,4.9,5.8,9.4,4,6.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,434,"4,277",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_435.jpg?v=1,2020 Porsche Taycan Turbo S,SUPER SALOONS,"185,000",Autoshow,S1,807,AWD,6.1,5.7,8.5,9.6,6,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,752,"5,121",United Kingdom,3.5L Twin-Turbocharged V6,Mid-Engined,7-speed Transmission, 41%/59%,454 bhp (339 kW), 500 lb⋅ft (678 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_436.jpg?v=1,"2020 Porsche Taycan Turbo S ""Welcome Pack""",SUPER SALOONS,"185,000",Autoshow,S1,900,AWD,10,7.8,9.7,10,7.2,4.4,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,902,"3,858",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_437.jpg?v=1,2015 Radical RXC Turbo,EXTREME TRACK TOYS,"330,000",Wheelspin,S2,928,RWD,7,9.6,7.1,5.8,9,4,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,454,"2,072",United States of America,6x electric motors,Mid-Engined,1-speed Transmission, 46%/54%,1251 bhp (933 kW), 3653 lb⋅ft (4953 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_518.jpg?v=1,2019 RAESR Tachyon Speed,HYPERCARS,"1,050,000",Season Event,S2,983,AWD,8.5,9.1,5.3,5.7,8.9,4.6,0.0 Mph,3.0s,5.1s,1.35 g,Festival Playlist,Forza Shop,"1,251","3,200",United States of America,6.4L Naturally-Aspirated V8,Front-Engined,6-speed Transmission, 59%/41%,410 bhp (306 kW), 429 lb⋅ft (582 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_438.jpg?v=1,2017 RAM 2500 Power Wagon,PICK-UP & 4X4'S,"41,000",Autoshow,D,467,AWD,5.2,3.3,2.8,1.8,2.8,8.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,410,"7,044",United Kingdom,0.7L Naturally-Aspirated I4,Front-Engined,4-speed Transmission, 44%/56%,32 bhp (24 kW), 38 lb⋅ft (52 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_439.jpg?v=1,1972 Reliant Supervan III,CULT CARS,"35,000",Autoshow,D,100,RWD,2.6,3.4,2.2,4.5,2,5.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,32,"1,004",France,0.75L Naturally-Aspirated I4 (680),Front-Engined,4-speed Transmission, 58%/42%,27 bhp (20 kW), 41 lb⋅ft (56 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_540.jpg?v=1,1967 Renault 8 Gordini,CLASSIC RALLY,0,Autoshow,D,435,RWD,4,4.4,3.5,2.8,2.9,5.9,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,103,"1,885",France,2.0L Naturally-Aspirated I4,Front-Engined,6-speed Transmission, 63%/37%,198 bhp (148 kW), 159 lb⋅ft (216 N·m),Common
